FID_,ALIVE,READER1,READER2,NOTES,DEAD,READERTIME,DRY,DATE,PIT,GPSTIME,TIME,PITNUM,Easting,Northing
,0,0,1, ,1,0,0,,538800,0,1022, ,568736.188738000000000,4100810.874119999800000
,0,1,0, ,1,0,0,,567649,0,1023, ,568731.754823999950000,4100809.358820000200000
,0,1,0, ,1,0,0,,539836,0,1023, ,568734.558560000030000,4100810.860870000000000
,0,0,1, ,1,0,0,,118644,0,1023, ,568742.972772000010000,4100814.997239999900000
,0,0,1, ,1,0,0,,587146,0,1024, ,568740.908523999970000,4100813.686100000000000
,0,1,0, ,1,0,1,,115719,0,1025, ,568734.070376000020000,4100816.219209999800000
,0,0,1, ,1,0,0,,117308,0,1025, ,568734.670683000000000,4100815.299550000100000
,0,0,1, ,1,0,0,,532262,0,1027, ,568736.440041000020000,4100816.423380000100000
,0,1,0, ,1,0,1,,648724,0,1028, ,568732.275466999970000,4100818.238599999800000
,0,1,0, ,1,0,1,,533190,0,1028, ,568725.317678999970000,4100817.257499999800000
,0,1,0, ,1,0,1,,568752,0,1028, ,568730.798000999960000,4100817.671860000100000
,0,0,1, ,1,0,0,,647009,0,1028, ,568741.019142000000000,4100818.309679999900000
,0,0,1, ,1,0,0,,720313,0,1029, ,568740.689675000030000,4100822.374960000200000
,0,1,0, ,1,0,1,,532280,0,1029, ,568736.947152000040000,4100826.967209999900000
,0,1,0, ,1,0,1,,104505,0,1030, ,568731.329167000020000,4100825.257379999800000
,0,0,1, ,1,0,0,,102348,0,1031, ,568738.345571000010000,4100819.027569999900000
,0,1,0, ,1,0,1,,094436,0,1031, ,568737.940942000020000,4100832.337600000200000
,0,0,1, ,1,0,0,,645472,0,1032, ,568732.195808000050000,4100828.038029999900000
,0,1,0, ,1,0,1,,118641,0,1032, ,568727.288745000030000,4100830.032120000100000
,0,0,1, ,1,0,0,,538398,0,1033, ,568736.315279999980000,4100831.769660000200000
,0,1,0, ,1,0,1,,083099,0,1034, ,568729.028045000040000,4100834.853850000100000
,0,1,0, ,1,0,1,,081063,0,1034, ,568727.698770000020000,4100834.288319999800000
,0,0,1, ,1,0,0,,087256,0,1034, ,568733.464951999950000,4100835.999359999800000
,0,1,0, ,1,0,1,,684405,0,1035, ,568731.372150999960000,4100838.201229999800000
,0,0,1, ,1,0,0,,538699,0,1035, ,568731.089280999960000,4100836.534769999800000
,0,1,0, ,1,0,1,,082546,0,1035, ,568728.843772999940000,4100839.290120000000000
,0,0,1, ,1,0,0,,095212,0,1036, ,568734.615959999970000,4100840.261580000200000
,0,0,1, ,1,0,0,,095212,0,1037, ,568732.062031000040000,4100844.493689999900000
,0,0,1, ,1,0,0,,587103,0,1037, ,568727.631136000040000,4100842.608599999900000
,0,0,1,between antenna,1,0,0,,538121,0,1038, ,568729.875143000040000,4100840.038139999800000
,0,1,0, ,1,0,1,,095219,0,1039, ,568727.219611000040000,4100838.537289999900000
,0,1,0, ,1,0,1,,082546,0,1039, ,568735.650339000040000,4100840.639800000000000
,0,0,1, ,1,0,0,,538121,0,1040, ,568735.316369000010000,4100845.259769999900000
,0,1,0, ,1,0,0,,121899,0,1040, ,568731.506821000020000,4100839.866489999900000
,0,1,0, ,1,0,0,,096618,0,1041, ,568729.426041999950000,4100840.589209999900000
,0,0,1, ,1,0,0,,540533,0,1041, ,568727.734247999960000,4100848.156649999800000
,0,1,0, ,1,0,1,,531856,0,1042, ,568728.703091999980000,4100838.364440000200000
,0,1,0,between antenna,1,0,1,,541616,0,1043, ,568730.738781000020000,4100843.188579999800000
,0,1,0, ,1,0,1,,104657,0,1044, ,568729.720937000010000,4100840.776510000200000
,0,0,1, ,1,0,0,,084142,0,1044, ,568736.040814999960000,4100847.299639999900000
,0,1,0,under antenna,1,0,1,,117857,0,1046, ,568728.290062000040000,4100834.478029999900000
,0,1,0,under antenna,1,0,1,,104657,0,1047, ,568725.427716000010000,4100840.186890000000000
,0,1,0, ,1,0,1,,087233,0,1047, ,568723.037019000040000,4100842.571250000000000
,0,0,1, ,1,0,0,,096696,0,1047, ,568729.151593000050000,4100856.119179999900000
,0,1,0, ,1,0,1,,081053,0,1048, ,568723.527614000020000,4100855.148930000100000
,0,0,1, ,1,0,0,,083736,0,1050, ,568728.072128999980000,4100861.287810000100000
,0,0,1, ,1,0,0,,119645,0,1050, ,568731.464127999960000,4100863.349359999900000
,0,1,0, ,1,0,1,,085518,0,1051, ,568727.940463999980000,4100859.252760000100000
,0,1,0, ,1,0,1,,541594,0,1051, ,568728.248881999990000,4100857.776010000100000
,0,1,0, ,1,0,1,,117806,0,1052, ,568723.963185000000000,4100856.261909999900000
,0,0,1, ,1,0,0,,533754,0,1052, ,568729.685765999950000,4100863.334900000100000
,0,1,0, ,1,0,1,,567699,0,1053, ,568725.728030000000000,4100857.940419999900000
,0,1,0, ,1,0,1,,083432,0,1055, ,568729.768431999950000,4100853.165680000100000
,0,1,0, ,1,0,1,,096760,0,1055, ,568730.612525000000000,4100858.719759999800000
,0,1,0, ,1,0,1,,080770,0,1055, ,568730.926951000000000,4100856.503430000000000
,0,0,1, ,1,0,0,,533754,0,1056, ,568730.110815000020000,4100865.742149999800000
,0,1,0, ,1,0,1,,114231,0,1057, ,568722.475204000020000,4100856.989450000200000
,0,1,0, ,1,0,1,,541305,0,1100, ,568722.879222000020000,4100861.985220000100000
,0,1,0, ,1,0,1,,087211,0,1101, ,568719.952843999960000,4100857.338760000200000
,0,1,0, ,1,0,1,,115574,0,1101, ,568714.527581000000000,4100868.389099999800000
,0,0,1, ,1,0,0,,533754,0,1101, ,568724.621512999990000,4100866.437160000200000
,0,1,0, ,1,0,0,,532417,0,1120, ,568734.689892000050000,4100867.628450000200000
,0,0,1, ,1,0,0,,533754,0,1126, ,568732.782871000000000,4100865.209150000000000
,0,1,0, ,1,0,1,,087220,0,1127, ,568726.986654000010000,4100867.196020000100000
,0,0,1, ,1,0,0,,647931,0,1127, ,568722.953775999950000,4100871.046279999900000
,0,1,0, ,1,0,1,,533542,0,1129, ,568720.389339999990000,4100876.572660000100000
,0,1,0, ,1,0,0,,119345,0,1129, ,568719.831115999960000,4100872.315260000100000
,0,1,0, ,1,0,0,,569998,0,1133, ,568716.179718000000000,4100883.934729999900000
,0,0,1, ,1,0,0,,647336,0,1131, ,568722.550672000040000,4100884.171420000000000
,0,1,0, ,1,0,0,,113468,0,1135, ,568715.848760999970000,4100888.184909999800000
,0,0,1, ,1,0,1,,119401,0,1135, ,568715.194360999970000,4100895.760790000200000
,0,0,1, ,1,0,1,,531759,0,1136, ,568708.376762000030000,4100914.011190000000000
,0,0,1, ,1,0,1,,531759,0,1147, ,568717.616601999970000,4100889.493629999900000
,0,0,1, ,1,0,0,,541640,0,1149, ,568714.926521999990000,4100892.245370000100000
,0,1,0, ,1,0,0,,104727,0,1150, ,568712.541851000050000,4100893.890160000000000
,0,1,0, ,1,0,1,,113287,0,1150, ,568713.239255000020000,4100899.258130000000000
,0,0,1, ,1,0,0,,538380,0,1150, ,568717.722719999960000,4100894.671889999900000
,0,1,0, ,1,0,0,,532741,0,1151, ,568716.814006999950000,4100897.068299999900000
,0,0,1, ,1,0,0,,645679,0,1152, ,568712.183851000040000,4100901.468440000000000
,0,1,0, ,1,0,1,,083258,0,1153, ,568705.681238000050000,4100899.196709999800000
,0,0,1, ,1,0,0,,083297,0,1154, ,568714.048793000050000,4100909.064790000200000
,0,0,1, ,1,0,0,,086278,0,1154, ,568713.008413000030000,4100909.426150000200000
,0,1,0, ,1,0,1,,081126,0,1155, ,568705.176548999970000,4100906.588899999900000
,0,1,0, ,1,0,1,,539727,0,1156, ,568699.687272000010000,4100907.283919999800000
,1,1,1,kickail,0,0,0,,537508,0,1156, ,568708.570033999970000,4100908.465549999800000
,0,0,1, ,1,0,0,,588678,0,1158, ,568704.746433999970000,4100923.042140000000000
,0,0,1, ,1,0,0,,539833,0,1159, ,568699.173038000010000,4100934.091289999900000
,0,1,0, ,1,0,0,,532816,0,1200, ,568696.698777999960000,4100928.523970000000000
,0,0,1, ,1,0,0,,119364,0,1200, ,568692.384569999990000,4100930.522890000100000
,0,1,0, ,1,0,0,,084914,0,1201, ,568690.308322999980000,4100930.690930000000000
,0,1,0, ,1,0,0,,083407,0,1201, ,568685.042362999990000,4100922.142419999900000
,0,1,1, ,1,0,0,,687711,0,1202, ,568687.415002000050000,4100921.976790000200000
,0,1,0, ,1,0,0,,117258,0,1202, ,568682.509511000010000,4100923.786009999900000
,0,0,1, ,1,0,0,,569791,0,1202, ,568685.063392000040000,4100919.553890000100000
,0,1,1, ,1,0,0,,569791,0,1246, ,568683.990967000020000,4100942.103860000100000
,0,1,0, ,1,0,0,,104951,0,1247, ,568680.344652000000000,4100934.862850000200000
,0,0,1, ,1,0,0,,104692,0,1247, ,568680.766711000000000,4100937.639890000200000
,0,1,0, ,1,0,0,,689123,0,1248, ,568684.063069000030000,4100933.228889999900000
,0,0,1, ,1,0,0,,648127,0,1248, ,568685.815884000040000,4100936.386560000000000
,0,1,0, ,1,0,0,,104692,0,1249, ,568683.748651999980000,4100935.445230000200000
,0,1,0, ,1,0,0,,648342,0,1250, ,568679.801438000050000,4100928.756500000100000
,0,1,0, ,1,0,0,,080532,0,1251, ,568680.419750000000000,4100925.618100000100000
,0,0,1, ,1,0,0,,113061,0,1250, ,568680.530395000010000,4100930.241680000000000
,0,0,0, ,0,0,0,,533666,0,1251, ,568683.619977999940000,4100933.040390000200000
,0,0,1, ,1,0,0,,684863,0,1252, ,568673.500605999960000,4100938.135590000100000
,0,0,1, ,1,0,0,,086405,0,1252, ,568671.270162999980000,4100939.042010000000000
,0,1,0, ,1,0,0,,583002,0,1253, ,568680.238505000020000,4100929.684590000200000
,0,1,0, ,1,0,0,,687633,0,1254, ,568682.572090000030000,4100934.326229999800000
,0,1,0, ,1,0,0,,532699,0,1254, ,568681.386524999980000,4100934.316600000000000
,0,0,1, ,1,0,0,,685245,0,1254, ,568680.654553000000000,4100933.201210000100000
,0,1,0, ,1,0,0,,532288,0,1255, ,568680.238504000010000,4100929.684590000200000
,0,0,1, ,1,0,0,,719940,0,1256, ,568675.698010999940000,4100941.296860000100000
,0,0,1, ,1,0,0,,588505,0,1256, ,568672.908841999950000,4100956.251689999800000
,0,0,1, ,1,0,0,,689469,0,1257, ,568677.334175999970000,4100940.570520000100000
,0,1,0, ,1,0,0,,094565,0,1257, ,568677.790781000050000,4100939.094970000000000
,0,1,0, ,1,0,0,,118416,0,1258, ,568679.381882000020000,4100943.915490000000000
,0,1,0, ,1,0,0,,648684,0,1258, ,568679.681270999950000,4100943.548109999900000
,1,1,0,deep pool,0,0,0,,537718,0,1259, ,568679.157582000010000,4100935.038120000200000
,0,1,0, ,1,0,0,,113061,0,1259, ,568678.278916000040000,4100933.736630000200000
,0,1,0,deep pool,1,0,0,,645340,0,1301, ,568675.283462999970000,4100937.595350000100000
,0,1,0, ,1,0,0,,541726,0,1301, ,568676.509577000050000,4100932.612819999900000
,0,0,1, ,1,0,0,,538316,0,1302, ,568676.381921999970000,4100948.328890000000000
,0,1,0,deep pool,1,0,0,,113490,0,1303, ,568671.966560999980000,4100926.289069999900000
,0,0,1, ,1,0,0,,083072,0,1305, ,568681.768027000010000,4100942.085800000000000
,0,1,0,deep  pool,1,0,0,,682331,0,1306, ,568682.112483000030000,4100936.171569999800000
,0,1,0, ,1,0,0,,081109,0,1307, ,568680.932923999960000,4100935.422360000200000
,0,1,0, ,1,0,0,,102237,0,1308, ,568675.889767999990000,4100935.936110000100000
,0,1,0, ,1,0,0,,087249,0,1308, ,568678.805616999980000,4100941.876830000000000
,0,1,0, ,1,0,0,,085542,0,1309, ,568679.815952999980000,4100945.213359999900000
,0,1,0, ,1,0,0,,081109,0,1310, ,568676.753413000030000,4100939.086540000000000
,0,1,0, ,1,0,0,,587025,0,1311, ,568672.015643000020000,4100938.493350000100000
,0,1,0, ,1,0,0,,104416,0,1312, ,568667.577278999960000,4100937.532759999900000
,0,1,0, ,1,0,0,,569119,0,1313, ,568673.984238000000000,4100933.331929999900000
,0,1,0, ,1,0,0,,533127,0,1314, ,568673.180187999970000,4100941.091500000100000
,0,1,0, ,1,0,0,,686143,0,1314, ,568671.987113000010000,4100942.006349999900000
,0,0,1, ,1,0,0,,568175,0,1315, ,568678.321974999970000,4100946.680490000200000
,0,0,1, ,1,0,0,,538832,0,1316, ,568692.775051999950000,4100937.182740000100000
,0,1,0, ,1,0,0,,101439,0,1317, ,568700.921305999970000,4100937.803660000200000
,0,1,0, ,1,0,0,,568175,0,1317, ,568688.746725999980000,4100940.478339999900000
,0,0,1, ,1,0,0,,541257,0,1317, ,568681.305408000010000,4100944.300929999900000
,0,1,0, ,1,0,0,,588032,0,1318, ,568688.751238000000000,4100939.923649999800000
,0,1,0, ,1,0,0,,104225,0,1318, ,568678.762048000000000,4100947.238789999900000
,0,1,0, ,1,0,0,,568336,0,1319, ,568674.757768000010000,4100947.576070000000000
,0,0,1, ,1,0,0,,719953,0,1319, ,568673.488106000000000,4100957.920560000000000
,0,0,1, ,1,0,0,,082676,0,1320, ,568677.336677000040000,4100958.506550000000000
,0,0,1, ,1,0,0,,532460,0,1322, ,568677.005746999990000,4100962.756719999900000
,0,0,1, ,1,0,0,,082676,0,1322, ,568686.074194999990000,4100959.317160000100000
,0,1,0, ,1,0,0,,568619,0,1323, ,568678.898236999990000,4100948.719149999800000
,0,1,0, ,1,0,0,,094493,0,1323, ,568677.851854000010000,4100949.820090000100000
,0,0,1, ,1,0,0,,122140,0,1324, ,568671.730779999980000,4100955.317590000100000
,1,1,0, ,0,0,0,,687531,0,1324, ,568682.600108999990000,4100949.119039999800000
,0,1,0, ,1,0,0,,083417,0,1325, ,568677.097358000000000,4100951.478130000200000
,0,0,1, ,1,0,0,,681363,0,1325, ,568676.746901000030000,4100958.131940000200000
,0,0,1, ,1,0,0,,568557,0,1326, ,568684.280829000050000,4100961.151660000000000
,0,1,0, ,1,0,0,,122140,0,1326, ,568682.111970999980000,4100954.477380000100000
,0,0,1, ,1,0,0,,539963,0,1327, ,568683.345097000010000,4100966.876180000100000
,0,0,1, ,1,0,0,,568557,0,1327, ,568673.838079000010000,4100969.572559999800000
,0,0,1, ,1,0,0,,539148,0,1328, ,568670.860666999940000,4100971.212530000100000
,0,0,1, ,1,0,0,,541531,0,1328, ,568678.736032000040000,4100968.687810000000000
,0,0,1, ,1,0,0,,085420,0,1328, ,568677.588005000030000,4100964.055809999800000
,0,1,0, ,1,0,0,,104162,0,1329, ,568677.636066999980000,4100958.139169999900000
,0,1,0, ,1,0,0,,081159,0,1330, ,568666.943475999990000,4100960.825920000200000
,0,0,1, ,1,0,0,,082963,0,1330, ,568674.193030999970000,4100962.364060000100000
,0,1,0, ,1,0,0,,081061,0,1331, ,568687.711851999980000,4100958.405929999900000
,0,1,0, ,1,0,0,,539963,0,1332, ,568676.439997000040000,4100959.423800000000000
,0,1,0, ,1,0,0,,568557,0,1332, ,568678.850162000050000,4100954.635799999800000
,0,1,0, ,1,0,0,,539148,0,1333, ,568672.437213000030000,4100959.576200000000000
,0,1,1, ,1,0,0,,682015,0,1333, ,568676.721360999970000,4100961.275160000200000
,0,0,1, ,1,0,0,,533235,0,1334, ,568678.001053999990000,4100967.942210000000000
,0,1,0, ,1,0,0,,081703,0,1334, ,568684.066538000010000,4100969.285840000000000
,0,0,1, ,1,0,1,,684612,0,1335, ,568679.776392000030000,4100968.326450000100000
,0,1,0, ,1,0,0,,648246,0,1335, ,568683.265485999990000,4100976.675619999900000
,0,1,0, ,1,0,0,,538437,0,1336, ,568677.087851000020000,4100970.893310000200000
,0,0,1, ,1,0,1,,541851,0,1336, ,568691.325105000050000,4100969.714620000200000
,0,1,0, ,1,0,0,,684612,0,1337, ,568690.100492000000000,4100974.512260000200000
,0,1,0, ,1,0,0,,114154,0,1337, ,568683.546851000050000,4100978.526980000100000
,0,0,1, ,1,0,1,,541496,0,1337, ,568682.574080000050000,4100970.568060000000000
,0,0,1, ,1,0,0,,568827,0,1338, ,568678.447144999980000,4100967.760929999900000
,0,1,0, ,1,0,0,,538437,0,920, ,568683.214431999950000,4100982.962040000100000
,0,1,0, ,1,0,0,,533783,0,923, ,568672.749649000000000,4100975.850560000200000
,0,1,0, ,1,0,0,,114154,0,924, ,568676.646275999960000,4100970.519909999800000
,0,1,0, ,1,0,0,,085451,0,925, ,568674.420343999980000,4100970.871640000000000
,0,1,0, ,1,0,0,,681229,0,925, ,568681.972297000000000,4100971.672609999800000
,0,1,0, ,1,0,0,,083298,0,926, ,568682.258169000040000,4100972.969289999900000
,0,1,0, ,1,0,0,,118677,0,927, ,568681.928732999950000,4100977.034570000100000
,0,1,0, ,1,0,0,,540061,0,928, ,568685.641123999960000,4100976.140190000200000
,0,1,0, ,1,0,0,,118903,0,928, ,568686.938827999980000,4100980.588510000100000
,0,1,0, ,1,0,0,,541392,0,934, ,568675.508280999960000,4100982.899449999900000
,0,1,0, ,1,0,0,,648077,0,934, ,568679.471998999940000,4100987.554320000100000
,0,1,0, ,1,0,0,,569435,0,935, ,568674.689212000000000,4100992.507970000200000
,0,1,0, ,1,0,0,,541865,0,936, ,568672.810735999960000,4100986.575679999800000
,0,1,0, ,1,0,0,,648348,0,937, ,568678.840168999970000,4100992.356780000000000
,0,1,0, ,1,0,0,,115914,0,937, ,568681.670888999940000,4100990.530700000000000
,0,1,0, ,1,0,0,,083068,0,937, ,568674.407838999990000,4100990.656609999900000
,0,1,0, ,1,0,0,,533142,0,938, ,568670.878191999970000,4100987.299610000100000
,0,1,0, ,1,0,0,,084451,0,939, ,568679.393897000000000,4100997.168860000100000
,0,1,0, ,1,0,0,,112032,0,940, ,568678.938799000000000,4100998.459520000000000
,0,1,0, ,1,0,0,,539600,0,940, ,568678.346019000050000,4100998.454700000100000
,0,1,0, ,1,0,0,,587133,0,941, ,568686.085191000020000,4100994.449620000100000
,0,1,0, ,1,0,0,,081234,0,941, ,568682.348780000000000,4100998.302310000200000
,0,1,0, ,1,0,0,,112055,0,943, ,568683.908323999960000,4101007.005620000000000
,0,1,0, ,1,0,0,,532823,0,943, ,568685.529453000050000,4101008.128229999900000
,0,1,0, ,1,0,0,,085711,0,944, ,568685.794296000040000,4101012.013439999900000
,1,1,0, ,1,0,0,,648229,0,945, ,568685.339198000030000,4101013.304090000200000
,0,1,0, ,1,0,0,,541335,0,945, ,568688.304588000060000,4101013.143280000000000
,0,1,0, ,1,0,0,,082706,0,946, ,568688.111325999950000,4101018.688920000100000
,0,1,0, ,1,0,0,,080999,0,946, ,568686.665436999990000,4101014.239399999800000
,0,1,0, ,1,0,0,,568493,0,947, ,568689.763998999960000,4101015.928739999900000
,0,1,0, ,1,0,0,,086243,0,947, ,568688.428747000060000,4101016.102800000000000
,0,1,0, ,1,0,0,,097110,0,948, ,568688.153389999990000,4101013.511860000000000
,0,1,0, ,1,0,0,,647761,0,949, ,568689.397004000030000,4101024.616400000200000
,0,1,0, ,1,0,0,,115943,0,949, ,568691.320524999990000,4101025.001850000100000
,0,1,0, ,1,0,0,,567658,0,950, ,568689.475120999970000,4101015.001860000200000
,0,1,0, ,1,0,0,,682216,0,951, ,568691.506276999950000,4101020.380669999900000
,0,1,0, ,1,0,0,,568462,0,952, ,568691.664987999950000,4101019.087609999800000
,0,1,0, ,1,0,0,,533322,0,952, ,568689.299884999990000,4101018.328770000000000
,0,1,0, ,1,0,0,,647990,0,953, ,568688.940401999980000,4101026.091949999800000
,0,1,0, ,1,0,0,,541575,0,953, ,568690.905987999980000,4101021.300330000000000
,0,1,0, ,1,0,0,,568461,0,954, ,568689.624816000000000,4101014.818169999900000
,0,1,0, ,1,0,0,,084209,0,954, ,568686.535262000050000,4101012.019460000100000
,0,1,0, ,1,0,0,,101427,0,954, ,568686.677447999940000,4101012.760249999800000
,0,1,0, ,1,0,0,,117720,0,955, ,568689.581250000050000,4101020.180130000200000
,0,1,0, ,1,0,0,,538175,0,955, ,568693.744213999950000,4101018.549780000000000
,0,1,0, ,1,0,0,,133195,0,956, ,568698.022318999980000,4101020.988340000200000
,0,1,0, ,1,0,0,,541092,0,957, ,568693.015259000010000,4101017.064600000200000
,0,1,0, ,1,0,0,,082739,0,958, ,568690.911995999980000,4101020.560750000200000
,0,1,0, ,1,0,0,,539553,0,958, ,568687.506528000000000,4101020.163269999900000
,0,1,0, ,1,0,0,,569620,0,959, ,568694.892211999980000,4101023.181789999800000
,0,1,0, ,1,0,0,,087185,0,1001, ,568696.938385999990000,4101026.711660000000000
,0,1,1, ,1,0,0,,532336,0,1001, ,568697.400998999950000,4101024.496530000100000
,0,1,0, ,1,0,0,,541295,0,1004, ,568717.011652000020000,4101036.859780000100000
,0,1,0, ,1,0,0,,569724,0,1008, ,568745.028699000020000,4101054.283929999900000
,0,1,0, ,1,0,0,,092192,0,1009, ,568737.909382999990000,4101054.965669999800000
,0,1,0, ,1,0,0,,086411,0,1010, ,568734.810845999980000,4101053.276310000100000
,0,1,1, ,1,0,0,,087305,0,1012, ,568744.528490000060000,4101061.121429999800000
,0,1,0, ,1,0,1,,083748,0,1014, ,568736.654685999970000,4101063.461199999800000
,0,1,0, ,1,0,1,,587017,0,1015, ,568735.539163999960000,4101073.067309999800000
,0,1,0, ,1,0,1,,538240,0,1017, ,568748.379364000050000,4101079.643470000000000
,0,1,0, ,1,0,0,,587053,0,1018, ,568740.856088000000000,4101075.329429999900000
,0,1,0, ,1,0,0,,091734,0,1020, ,568744.087774000010000,4101078.868940000000000
,0,1,0, ,1,0,0,,082617,0,1020, ,568744.667017000030000,4101080.537820000200000
,0,1,0, ,1,0,0,,085560,0,1021, ,568744.530852000000000,4101079.057450000200000
,0,1,0, ,1,0,0,,087363,0,1022, ,568739.751081999970000,4101083.641270000000000
,0,1,0, ,1,0,0,,538740,0,1023, ,568747.398494999970000,4101090.914840000200000
,0,1,0, ,1,0,0,,082573,0,1025, ,568745.354713000010000,4101105.320989999900000
,0,1,0, ,1,0,1,,533667,0,1028, ,568742.488575999970000,4101093.278710000200000
,0,1,0, ,1,0,1,,091820,0,1028, ,568743.421332999950000,4101087.923980000000000
,0,1,0, ,1,0,1,,101757,0,1030, ,568741.886781999960000,4101094.383260000000000
,0,1,0, ,1,0,1,,082999,0,1030, ,568745.903029000040000,4101092.566840000000000
,0,1,0, ,1,0,1,,532328,0,1032, ,568742.880536000010000,4101099.753649999900000
,0,1,0, ,1,0,1,,538602,0,1032, ,568740.329684000000000,4101103.615960000100000
,0,1,0, ,1,0,1,,541644,0,1034, ,568747.634739000000000,4101098.313050000000000
,0,1,0, ,1,0,1,,095129,0,1035, ,568745.948986000030000,4101105.140910000100000
,0,1,0, ,1,0,1,,532251,0,1037, ,568739.867062999980000,4101105.831090000000000
,0,1,0, ,1,0,1,,587366,0,1038, ,568746.198762999960000,4101110.875070000100000
,0,1,0, ,1,0,1,,094472,0,1039, ,568749.316823999980000,4101110.160800000200000
,0,1,0, ,1,0,1,,097060,0,1039, ,568751.538212000040000,4101110.363770000200000
,0,1,0, ,1,0,1,,118078,0,1040, ,568743.227394000050000,4101111.775440000000000
,0,1,0, ,1,0,1,,569139,0,1044, ,568750.370048000010000,4101126.441209999800000
,0,1,0, ,1,0,0,,085385,0,1049, ,568748.869422000020000,4101146.953710000000000
,0,1,0, ,1,0,0,,567571,0,1050, ,568754.951314999950000,4101146.263540000200000
,0,1,0, ,1,0,0,,083173,0,1051, ,568751.083281000030000,4101148.081160000100000
,0,1,0, ,1,0,0,,085684,0,1053, ,568753.241501000010000,4101156.049730000100000
,0,1,0, ,1,0,0,,117830,0,1054, ,568749.493099999960000,4101161.381550000000000
,0,1,0, ,1,0,0,,092256,0,1055, ,568749.222277999970000,4101158.235930000000000
,0,1,0, ,1,0,0,,569945,0,1056, ,568745.494927000020000,4101160.979230000200000
,0,1,0, ,1,0,0,,079573,0,1057, ,568748.231543999980000,4101152.495740000200000
,0,1,0, ,1,0,0,,091859,0,1057, ,568745.872500000060000,4101150.997299999900000
,0,1,0, ,1,0,0,,541570,0,1059, ,568749.536703999970000,4101156.019600000200000
,0,1,0, ,1,0,0,,010447,0,1100, ,568754.139678000010000,4101154.947590000000000
,0,1,0, ,1,0,0,,113274,0,1101, ,568753.802694999960000,4101159.937340000200000
,0,1,0, ,1,0,0,,084101,0,1102, ,568750.234059000040000,4101161.387579999900000
,0,1,0, ,1,0,0,,538394,0,1102, ,568746.848200000010000,4101158.586430000100000
,0,1,0, ,1,0,0,,533916,0,1103, ,568760.272003000020000,4101166.276810000200000
,0,1,0, ,1,0,0,,084669,0,1104, ,568761.805056000010000,4101160.002429999900000
,0,1,0, ,1,0,0,,084608,0,1105, ,568752.745803999950000,4101162.332539999900000
,0,1,0, ,1,0,0,,533626,0,1107, ,568748.014189000010000,4101160.999710000100000
,0,1,0, ,1,0,0,,086203,0,1107, ,568749.815045000050000,4101158.240749999900000
,0,1,0, ,1,0,0,,538117,0,1107, ,568749.234305000050000,4101156.756769999900000
,0,1,0, ,1,0,0,,533107,0,1108, ,568747.887048000000000,4101158.409969999900000
,0,1,0, ,1,0,0,,541940,0,1108, ,568747.530524999950000,4101165.803369999900000
,0,1,0, ,1,0,0,,084675,0,1109, ,568748.882288999970000,4101163.595470000100000
,0,1,0, ,1,0,0,,118102,0,1111, ,568744.398945000020000,4101168.181700000100000
,0,1,0, ,1,0,0,,569079,0,1112, ,568743.674526000050000,4101166.141830000100000
,0,1,0, ,1,0,0,,084608,0,1112, ,568743.660995000040000,4101167.805879999900000
,0,1,0, ,1,0,0,,084669,0,1113, ,568743.794153000000000,4101169.656039999800000
,0,1,0, ,1,0,0,,084608,0,1113, ,568743.078752000000000,4101166.506800000100000
,0,1,0, ,1,0,0,,092042,0,1113, ,568744.409471999970000,4101166.887430000100000
,0,1,0, ,1,0,0,,539039,0,1113, ,568746.611299999990000,4101169.494039999800000
,0,1,0, ,1,0,0,,084605,0,1114, ,568745.986956999990000,4101173.372020000100000
,0,1,0, ,1,0,0,,118956,0,1115, ,568763.262911999950000,4101162.972800000100000
,0,1,0, ,1,0,0,,539597,0,1121, ,568748.224869000030000,4101171.541139999900000
,0,1,0,carcass. floy BY04334,1,0,0,,682194,0,1122, ,568750.486840000030000,4101166.751949999900000
,0,1,0, ,1,0,0,,533166,0,1124, ,568744.226700000000000,4101171.138809999900000
,0,1,0, ,1,0,0,,538141,0,1124, ,568747.350754000010000,4101169.684960000200000
,0,1,0, ,1,0,0,,111651,0,1125, ,568747.513983999960000,4101167.837210000000000
,0,1,0, ,1,0,0,,558634,0,1128, ,568751.250352000000000,4101163.984550000200000
,0,1,0, ,1,0,0,,588634,0,1128, ,568751.956726999950000,4101168.243160000100000
,0,1,0, ,1,0,0,,085280,0,1129, ,568744.280170000040000,4101182.788410000000000
,0,1,0, ,1,0,0,,539065,0,1131, ,568746.784389000040000,4101184.657850000100000
,0,1,0, ,1,0,0,,118650,0,1131, ,568749.937006999970000,4101179.690990000000000
,0,1,0, ,1,0,0,,118065,0,1132, ,568750.544811000000000,4101177.846859999900000
,0,1,0, ,1,0,0,,541580,0,1132, ,568754.843869999980000,4101177.696909999900000
,0,1,0, ,1,0,0,,532496,0,1133, ,568754.243586000060000,4101178.616570000100000
,0,1,0, ,1,0,0,,568667,0,1133, ,568756.207672000050000,4101174.009860000100000
,0,1,0, ,1,0,0,,587073,0,1133, ,568757.813717999960000,4101176.981439999800000
,0,1,0, ,1,0,0,,539638,0,1134, ,568755.752571000020000,4101175.300510000000000
,0,1,0, ,1,0,0,,540088,0,1134, ,568745.801175000030000,4101177.993189999800000
,0,1,0, ,1,0,0,,532796,0,1135, ,568742.432711999980000,4101191.279120000100000
